FECHA_CORTE;PER;CONG;NSELV;DOMINIO;ESTRATO;ESTRATOSOCIO;FACTORFINAL_HOGAR;CCDD;NOMBREDD;CCPP;NOMBREPP;CCDI;NOMBREDI;CCCP;NOMBRECP;UBIGEO;VIVIENDA;HOGAR;TOT_HOGAR;RESFIN;RESFIN_O;RESFIN_V;RESFIN_V_O;PERS_NRO;P201;P203;P206;P207;P208;P209;P210_A;P210_M;INF_500;P501_1_1;P501_1_2;P501_2_1;P501_2_2;P501_3_1;P501_3_2;P501_4_1;P501_4_2;P501_5_1;P501_5_2;P501_6_1;P501_6_2;P501_7_1;P501_7_2;PERS_500;P504_A;P504_M;P504A_1;P504A_2;P504A_3;P504A_4;P504A_5;P504A_6;P504A_7;P505;P506;P507;P508;P509;P510;P513;P513A;P513A_O;P514_1;P514_2;P514_3;P515;P516;P517;P517_O;P518A;P518;P519A;P519;P520A;P520;FACTOR200_FINAL
20230426;2;120;186;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;4;4;3;1;2;NA;1;8;NA;2;1;2;1;1;1;4;1;2;1;1;1;2;1;1;4;8;NA;0;0;0;0;0;0;1;4;3;2;2;4;4;8;10;;2;NA;3;1;8;NA;;1;2;1;2;1;3;99.38179004
20230426;5;124;3;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;4;4;3;1;2;NA;1;16;NA;2;2;NA;2;NA;2;NA;2;NA;1;2;1;3;2;NA;4;16;NA;0;0;0;0;0;0;1;4;8;2;6;8;4;16;10;;3;5;NA;2;2;NA;;3;NA;2;NA;1;4;99.38179004
20230426;5;124;3;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;5;5;3;1;2;NA;2;9;NA;2;2;NA;2;NA;2;NA;2;NA;1;2;1;3;2;NA;5;9;NA;0;0;0;0;0;0;1;8;1;2;6;3;4;9;10;;2;NA;4;2;3;NA;;2;NA;2;NA;2;NA;90.71517023
20230426;5;124;41;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;2;2;1;;1;;3;3;3;1;2;NA;2;7;NA;2;1;1;2;NA;2;NA;1;3;1;1;2;NA;2;NA;3;7;NA;0;0;0;0;0;0;1;2;3;6;6;7;4;7;10;;2;NA;1;7;7;4;;2;NA;2;NA;2;NA;90.71517023
20230426;5;124;41;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;2;2;1;;1;;4;4;3;1;2;NA;1;4;NA;2;1;1;2;NA;2;NA;1;3;1;1;2;NA;2;NA;4;4;NA;0;0;0;0;0;0;1;6;5;3;6;7;4;4;10;;1;1;NA;7;7;4;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;5;124;41;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;2;2;1;;1;;5;5;3;1;2;NA;1;2;NA;2;1;1;2;NA;2;NA;1;3;1;1;2;NA;2;NA;5;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;5;124;65;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;3;3;3;1;2;NA;2;7;NA;2;1;2;1;2;1;4;1;2;1;1;1;3;1;4;3;7;NA;0;0;0;0;0;0;1;7;2;6;6;5;4;7;10;;2;NA;1;2;6;NA;;2;NA;2;NA;1;4;90.71517023
20230426;5;124;65;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;4;4;3;1;2;NA;1;5;NA;2;1;2;1;2;1;4;1;2;1;1;1;3;1;4;4;5;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;5;10;;1;3;NA;2;8;NA;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;5;124;103;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;4;4;3;1;2;NA;1;15;NA;1;1;2;1;2;1;4;1;2;1;1;1;2;1;2;4;15;NA;0;0;0;0;0;0;1;1;1;1;6;1;1;15;10;;3;4;NA;1;1;NA;;1;1;2;NA;2;NA;99.38179004
20230426;5;124;103;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;5;5;3;1;2;NA;1;11;NA;1;1;2;1;2;1;4;1;2;1;1;1;2;1;2;5;11;NA;0;0;0;0;0;0;1;1;1;1;1;1;4;11;10;;2;NA;5;1;2;NA;;2;NA;2;NA;2;NA;99.38179004
20230426;5;124;166;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;2;2;3;1;2;NA;1;7;NA;1;1;1;1;2;1;3;1;1;1;1;2;NA;2;NA;2;7;NA;0;0;0;0;0;0;1;1;1;6;2;7;4;7;10;;2;NA;2;1;5;NA;;2;NA;2;NA;2;NA;99.38179004
20230426;5;124;166;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;3;3;3;1;2;NA;2;4;NA;1;1;1;1;2;1;3;1;1;1;1;2;NA;2;NA;3;4;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;4;10;;1;1;NA;1;7;2;;NA;NA;NA;NA;NA;NA;90.71517023
20230426;5;124;223;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;2;2;3;1;2;NA;1;17;NA;4;1;2;2;NA;2;NA;1;3;1;3;2;NA;2;NA;2;17;NA;0;0;1;0;0;1;0;3;3;6;6;7;4;17;10;;3;5;NA;3;7;4;;2;NA;2;NA;2;NA;99.38179004
20230426;5;124;223;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;3;3;3;1;2;NA;2;7;NA;4;1;2;2;NA;2;NA;1;3;1;3;2;NA;2;NA;3;7;NA;0;0;0;0;0;0;1;7;3;6;1;2;1;7;10;;2;NA;2;7;1;NA;;1;1;2;NA;2;NA;90.71517023
20230426;5;124;223;1;3;3;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;5;5;5;1;2;NA;1;NA;6;4;1;2;2;NA;2;NA;1;3;1;3;2;NA;2;NA;5;NA;6;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;9;12802;70;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;4;4;3;1;2;NA;1;10;NA;3;2;NA;2;NA;2;NA;2;NA;1;1;1;1;2;NA;4;10;NA;0;0;0;0;0;0;1;6;2;6;6;3;4;10;10;;2;NA;4;2;2;NA;;2;NA;1;3;2;NA;79.50543203
20230426;9;12802;96;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;4;4;3;1;2;NA;1;14;NA;2;1;2;1;2;1;2;1;2;1;1;1;2;2;NA;4;14;NA;0;0;0;0;0;0;1;3;4;6;6;5;4;14;10;;3;2;NA;3;3;NA;;2;NA;2;NA;2;NA;79.50543203
20230426;9;12802;96;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;5;5;3;1;2;NA;2;4;NA;2;1;2;1;2;1;2;1;2;1;1;1;2;2;NA;5;4;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;4;10;;1;2;NA;7;7;2;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;9;12802;120;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;3;3;3;1;2;NA;2;11;NA;2;1;2;2;NA;2;NA;1;3;1;1;2;NA;2;NA;3;11;NA;0;0;0;0;0;0;1;2;8;6;6;2;2;11;10;;2;NA;5;2;2;NA;;1;3;2;NA;2;NA;72.57213618
20230426;9;12802;120;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;4;4;3;1;2;NA;2;1;NA;2;1;2;2;NA;2;NA;1;3;1;1;2;NA;2;NA;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;9;12802;216;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;11;1;1;1;;1;;3;3;3;1;2;NA;2;14;NA;2;1;2;1;2;2;NA;1;2;1;1;2;NA;2;NA;3;14;NA;0;0;0;0;0;0;1;3;3;4;2;5;4;14;10;;3;3;NA;4;4;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;9;12802;216;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;11;1;1;1;;1;;4;4;3;1;2;NA;1;8;NA;2;1;2;1;2;2;NA;1;2;1;1;2;NA;2;NA;4;8;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;8;10;;2;NA;3;4;5;NA;;2;NA;2;NA;2;NA;79.50543203
20230426;9;12802;250;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;3;3;3;1;2;NA;2;6;NA;1;1;2;1;2;1;2;1;2;1;1;2;NA;3;NA;3;6;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;6;10;;1;3;NA;7;7;2;;2;NA;2;NA;2;NA;72.57213618
20230426;9;12802;250;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;4;4;3;1;2;NA;2;1;NA;1;1;2;1;2;1;2;1;2;1;1;2;NA;3;NA;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;9;12802;275;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;7;1;1;1;;1;;3;3;3;1;2;NA;1;10;NA;2;1;2;1;1;2;NA;1;2;1;2;2;NA;1;1;3;10;NA;0;0;0;0;0;0;1;4;2;6;3;3;4;10;10;;2;NA;4;2;3;NA;;1;2;2;NA;2;NA;79.50543203
20230426;9;12802;275;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;7;1;1;1;;1;;4;4;3;1;2;NA;2;8;NA;2;1;2;1;1;2;NA;1;2;1;2;2;NA;1;1;4;8;NA;0;0;0;0;0;0;1;2;1;6;2;7;4;8;10;;2;NA;2;3;4;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;9;12802;275;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;7;1;1;1;;1;;5;5;3;1;2;NA;2;5;NA;2;1;2;1;1;2;NA;1;2;1;2;2;NA;1;1;5;5;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;5;10;;1;3;NA;3;2;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;9;12802;351;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;3;3;3;1;2;NA;1;17;NA;1;1;2;1;2;1;2;1;2;1;1;1;2;1;1;3;17;NA;0;0;0;0;0;0;1;3;2;2;1;1;1;17;10;;6;1;NA;1;1;NA;;1;1;2;NA;2;NA;79.50543203
20230426;9;12802;351;1;3;4;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;4;4;3;1;2;NA;1;10;NA;1;1;2;1;2;1;2;1;2;1;1;1;2;1;1;4;10;NA;0;0;0;0;0;0;1;2;3;4;6;3;4;10;10;;2;NA;4;3;3;NA;;1;1;2;NA;2;NA;79.50543203
20230426;12;14501;28;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;4;4;5;1;2;NA;1;4;NA;3;1;1;2;NA;1;5;1;1;2;NA;2;NA;2;NA;4;4;NA;0;0;0;0;0;0;1;6;5;6;6;7;4;4;10;;1;1;NA;7;7;3;;NA;NA;NA;NA;NA;NA;88.33936892
20230426;12;14501;37;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;2;2;3;1;2;NA;1;14;NA;1;1;1;2;NA;2;NA;1;3;1;2;1;3;1;2;2;14;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;14;10;;3;3;NA;2;7;3;;2;NA;2;NA;2;NA;88.33936892
20230426;12;14501;37;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;3;3;3;1;2;NA;1;7;NA;1;1;1;2;NA;2;NA;1;3;1;2;1;3;1;2;3;7;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;7;10;;2;NA;1;1;7;2;;2;NA;2;NA;2;NA;88.33936892
20230426;12;14501;65;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;4;4;5;1;2;NA;1;10;NA;2;1;1;2;NA;1;5;2;NA;1;2;2;NA;2;NA;4;10;NA;0;0;0;0;0;0;1;3;3;6;3;7;4;10;10;;2;NA;4;3;7;2;;2;NA;2;NA;2;NA;88.33936892
20230426;12;14501;65;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;5;5;5;1;2;NA;2;3;NA;2;1;1;2;NA;1;5;2;NA;1;2;2;NA;2;NA;5;3;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;3;10;;1;1;NA;2;7;2;;NA;NA;NA;NA;NA;NA;80.63570687
20230426;12;14501;88;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;11;1;1;1;;1;;3;3;3;1;2;NA;1;13;NA;1;1;2;1;1;2;NA;1;2;1;3;1;3;1;2;3;13;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;13;10;;3;2;NA;4;5;NA;;2;NA;1;4;2;NA;88.33936892
20230426;12;14501;88;1;3;1;102.3052615;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;11;1;1;1;;1;;4;4;3;1;2;NA;2;3;NA;1;1;2;1;1;2;NA;1;2;1;3;1;3;1;2;4;3;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;3;10;;1;1;NA;1;4;NA;;NA;NA;NA;NA;NA;NA;80.63570687
20230426;10;146;12;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;3;3;3;1;2;NA;2;15;NA;3;2;NA;2;NA;2;NA;2;NA;1;1;1;2;1;3;3;15;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;15;10;;3;2;NA;1;3;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;60;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;3;3;3;1;2;NA;2;10;NA;2;1;2;1;2;1;4;1;2;1;2;2;NA;2;NA;3;10;NA;0;0;0;0;0;0;1;2;2;6;6;7;3;10;10;;2;NA;4;1;7;3;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;60;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;3;1;1;1;;1;;4;4;3;1;2;NA;2;3;NA;2;1;2;1;2;1;4;1;2;1;2;2;NA;2;NA;4;3;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;3;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;10;146;73;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;3;3;3;1;2;NA;2;14;NA;2;1;3;2;NA;1;5;1;1;1;2;1;3;2;NA;3;14;NA;0;0;0;0;0;0;1;2;8;6;4;7;4;14;10;;3;2;NA;1;3;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;73;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;4;4;3;1;2;NA;2;9;NA;2;1;3;2;NA;1;5;1;1;1;2;1;3;2;NA;4;9;NA;0;0;0;0;0;0;1;7;3;6;6;2;4;9;10;;2;NA;3;1;3;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;73;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;5;5;3;1;2;NA;1;4;NA;2;1;3;2;NA;1;5;1;1;1;2;1;3;2;NA;5;4;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;4;10;;1;2;NA;1;2;NA;;NA;NA;NA;NA;NA;NA;79.50543203
20230426;10;146;105;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;5;1;1;1;;1;;3;3;5;1;2;NA;2;2;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;2;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;10;146;130;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;4;4;5;1;2;NA;1;8;NA;6;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;4;8;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;8;10;;2;NA;3;1;7;3;;2;NA;2;NA;2;NA;79.50543203
20230426;10;146;130;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;5;5;5;1;2;NA;1;7;NA;6;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;5;7;NA;0;0;0;0;0;0;1;3;8;6;6;7;4;7;10;;2;NA;1;1;7;3;;2;NA;2;NA;2;NA;79.50543203
20230426;10;146;130;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;8;8;5;1;2;NA;2;4;NA;6;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;8;4;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;4;10;;1;2;NA;1;3;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;10;146;130;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;9;9;5;1;2;NA;2;1;NA;6;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;9;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;72.57213618
20230426;10;146;130;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;6;1;1;1;;1;;10;10;5;1;2;NA;1;12;NA;6;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;10;12;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;12;10;;3;1;NA;1;2;NA;;2;NA;2;NA;2;NA;79.50543203
20230426;10;146;147;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;7;1;1;1;;1;;4;4;5;1;2;NA;2;13;NA;3;2;NA;2;NA;1;5;2;NA;1;2;1;2;2;NA;4;13;NA;0;0;0;0;0;0;1;2;2;6;3;7;4;13;10;;3;2;NA;1;3;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;147;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;7;1;1;1;;1;;5;5;5;1;2;NA;1;10;NA;3;2;NA;2;NA;1;5;2;NA;1;2;1;2;2;NA;5;10;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;10;10;;2;NA;5;1;7;3;;2;NA;2;NA;2;NA;79.50543203
20230426;10;146;176;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;4;4;8;1;2;NA;1;17;NA;2;1;3;1;4;2;NA;2;NA;1;2;2;NA;2;NA;4;17;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;17;10;;3;5;NA;1;8;NA;;2;NA;2;NA;2;NA;79.50543203
20230426;10;146;176;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;5;5;8;1;2;NA;2;13;NA;2;1;3;1;4;2;NA;2;NA;1;2;2;NA;2;NA;5;13;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;13;10;;3;2;NA;1;7;3;;2;NA;2;NA;2;NA;72.57213618
20230426;10;146;176;1;3;3;92.07473537;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;6;6;8;1;2;NA;2;11;NA;2;1;3;1;4;2;NA;2;NA;1;2;2;NA;2;NA;6;11;NA;0;0;0;0;0;0;1;2;8;6;6;7;4;11;10;;2;NA;6;1;8;NA;;2;NA;2;NA;2;NA;72.57213618
20230426;2;15202;5;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;3;3;3;1;2;NA;2;12;NA;1;2;NA;1;2;1;5;1;3;1;1;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;1;1;1;1;4;1;12;10;;2;NA;6;1;5;NA;;2;NA;1;3;1;3;90.71517023
20230426;2;15202;5;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;4;4;3;1;2;NA;1;8;NA;1;2;NA;1;2;1;5;1;3;1;1;2;NA;2;NA;4;8;NA;0;0;0;0;0;0;1;1;2;6;3;3;1;8;10;;2;NA;3;1;4;NA;;2;NA;1;2;1;2;99.38179004
20230426;2;15202;14;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;4;4;3;1;2;NA;2;16;NA;1;1;4;1;2;1;5;1;4;1;1;2;NA;2;NA;4;16;NA;0;0;0;0;0;0;1;1;1;2;3;3;3;16;10;;3;5;NA;2;7;3;;2;NA;2;NA;2;NA;90.71517023
20230426;2;15202;14;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;9;1;1;1;;1;;5;5;3;1;2;NA;2;7;NA;1;1;4;1;2;1;5;1;4;1;1;2;NA;2;NA;5;7;NA;0;0;0;0;0;0;1;7;4;6;2;3;4;7;10;;2;NA;1;7;7;2;;3;NA;3;NA;3;NA;90.71517023
20230426;2;15202;42;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;3;3;3;1;2;NA;1;10;NA;1;2;NA;1;2;2;NA;1;2;1;1;1;2;2;NA;3;10;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;10;10;;2;NA;4;2;7;4;;2;NA;2;NA;1;1;99.38179004
20230426;2;15202;42;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;10;1;1;1;;1;;4;4;3;1;2;NA;1;6;NA;1;2;NA;1;2;2;NA;1;2;1;1;1;2;2;NA;4;6;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;6;10;;2;NA;1;3;7;4;;2;NA;2;NA;2;NA;99.38179004
20230426;2;15202;120;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;3;3;3;1;2;NA;1;4;NA;1;1;1;1;1;1;4;1;2;2;NA;2;NA;2;NA;3;4;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;4;10;;1;1;NA;3;7;2;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;2;15202;120;1;3;4;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;8;1;1;1;;1;;4;4;3;1;2;NA;2;NA;7;1;1;1;1;1;1;4;1;2;2;NA;2;NA;2;NA;4;NA;7;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;90.71517023
20230426;6;154;6;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;6;6;5;1;2;NA;1;5;NA;5;1;2;1;2;1;3;1;3;1;1;1;4;1;1;6;5;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;5;10;;1;3;NA;1;2;NA;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;6;154;6;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;1;1;1;1;;1;;7;7;5;1;2;NA;1;3;NA;5;1;2;1;2;1;3;1;3;1;1;1;4;1;1;7;3;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;3;10;;1;1;NA;1;7;2;;NA;NA;NA;NA;NA;NA;99.38179004
20230426;6;154;31;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;3;3;3;1;2;NA;2;11;NA;2;1;1;1;2;1;2;1;2;1;1;1;1;1;1;3;11;NA;0;0;0;0;0;0;1;1;1;1;1;7;3;11;10;;2;NA;6;1;3;NA;;1;1;1;1;1;2;90.71517023
20230426;6;154;31;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;2;1;1;1;;1;;4;4;3;1;2;NA;2;1;NA;2;1;1;1;2;1;2;1;2;1;1;1;1;1;1;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;90.71517023
20230426;6;154;77;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;2;2;3;1;2;NA;1;15;NA;1;1;3;1;3;1;2;1;2;1;1;2;NA;1;1;2;15;NA;0;0;0;0;0;0;1;1;1;6;2;7;4;15;10;;3;2;NA;2;8;NA;;1;1;2;NA;1;2;99.38179004
20230426;6;154;77;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;3;3;3;1;2;NA;2;11;NA;1;1;3;1;3;1;2;1;2;1;1;2;NA;1;1;3;11;NA;0;0;0;0;0;0;1;3;2;3;6;7;4;11;10;;2;NA;6;2;1;NA;;1;1;2;NA;2;NA;90.71517023
20230426;6;154;77;1;3;2;115.0934192;24;TUMBES;1;TUMBES;1;TUMBES;1;TUMBES;240101;4;1;1;1;;1;;4;4;3;1;2;NA;1;3;NA;1;1;3;1;3;1;2;1;2;1;1;2;NA;1;1;4;3;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;3;10;;1;1;NA;1;8;NA;;NA;NA;NA;NA;NA;NA;99.38179004
